__run_id,__done,data_type,avg_cpu,total_energy,,,,,,,,,,,
run_42,DONE,txt-small-low-43, , ,"{0: '2023-10-05 13:37:59', 1: '2023-10-05 13:38:00'}","{0: 0.23214, 1: 0.25}","{0: 3.33833, 1: 3.4193}","{0: 3.33833, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.748000049218085, 1: 1.748000049218085}","{0: 1.0, 1: 1.0}","{0: 3918.1484375, 1: 3918.1484375}","{0: 6.75763, 1: 6.75763}","{0: 0.24107, 1: 0.24107}","{0: 2405.1563196248785, 1: 2405.1563196248785}"
run_43,DONE,txt-small-low-44, , ,"{0: '2023-10-05 13:38:03', 1: '2023-10-05 13:38:04'}","{0: 0.2398, 1: 0.25}","{0: 3.37303, 1: 3.4193}","{0: 3.37303, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.7463326967278288, 1: 1.7463326967278288}","{0: 1.0, 1: 1.0}","{0: 4095.6376953125, 1: 4095.6376953125}","{0: 6.79233, 1: 6.79233}","{0: 0.2449, 1: 0.2449}","{0: 2462.1469448978564, 1: 2462.1469448978564}"
run_44,DONE,txt-small-low-45, , ,"{0: '2023-10-05 13:38:07', 1: '2023-10-05 13:38:08'}","{0: 0.2375, 1: 0.25}","{0: 3.36262, 1: 3.4193}","{0: 3.36262, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.7439992870629015, 1: 1.7439992870629015}","{0: 1.0, 1: 1.0}","{0: 3807.3974609375, 1: 3807.3974609375}","{0: 6.7819199999999995, 1: 6.7819199999999995}","{0: 0.24375, 1: 0.24375}","{0: 2303.1961667840224, 1: 2303.1961667840224}"
run_45,DONE,txt-small-low-46, , ,"{0: '2023-10-05 13:38:10', 1: '2023-10-05 13:38:11'}","{0: 0.2449, 1: 0.2525}","{0: 3.39616, 1: 3.43064}","{0: 3.39616, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.7517638834477471, 1: 1.7517638834477471}","{0: 1.0, 1: 1.0}","{0: 4042.119140625, 1: 4042.119140625}","{0: 6.8268, 1: 6.8268}","{0: 0.2487, 1: 0.2487}","{0: 2380.7628935272696, 1: 2380.7628935272696}"
run_46,DONE,txt-small-low-47, , ,"{0: '2023-10-05 13:38:14', 1: '2023-10-05 13:38:15'}","{0: 0.2398, 1: 0.2525}","{0: 3.37303, 1: 3.43064}","{0: 3.37303, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.7521947118539973, 1: 1.7521947118539973}","{0: 1.0, 1: 1.0}","{0: 4286.6416015625, 1: 4286.6416015625}","{0: 6.80367, 1: 6.80367}","{0: 0.24615, 1: 0.24615}","{0: 2559.6117407035968, 1: 2559.6117407035968}"
run_47,DONE,txt-small-low-48, , ,"{0: '2023-10-05 13:38:19', 1: '2023-10-05 13:38:20'}","{0: 0.25255, 1: 0.25}","{0: 3.43087, 1: 3.4193}","{0: 3.43087, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.751839113845278, 1: 1.751839113845278}","{0: 1.0, 1: 1.0}","{0: 4292.25390625, 1: 4292.25390625}","{0: 6.85017, 1: 6.85017}","{0: 0.251275, 1: 0.251275}","{0: 2493.645843165653, 1: 2493.645843165653}"
run_48,DONE,txt-small-low-49, , ,"{0: '2023-10-05 13:38:23', 1: '2023-10-05 13:38:24'}","{0: 0.24235, 1: 0.255}","{0: 3.3846, 1: 3.44197}","{0: 3.3846, 1: 3.44197}","{0: 0.0, 1: 0.0}","{0: 1.749584177314486, 1: 1.749584177314486}","{0: 1.0, 1: 1.0}","{0: 3140.1201171875, 1: 3140.1201171875}","{0: 6.82657, 1: 6.82657}","{0: 0.248675, 1: 0.248675}","{0: 1849.7438272896964, 1: 1849.7438272896964}"
run_49,DONE,txt-small-low-50, , ,"{0: '2023-10-05 13:38:26', 1: '2023-10-05 13:38:27'}","{0: 0.23724, 1: 0.3725}","{0: 3.36146, 1: 3.97477}","{0: 3.36146, 1: 3.97477}","{0: 0.0, 1: 0.0}","{0: 1.7487531462080543, 1: 1.7487531462080543}","{0: 1.0, 1: 1.0}","{0: 4086.896484375, 1: 4086.896484375}","{0: 7.3362300000000005, 1: 7.3362300000000005}","{0: 0.30487, 1: 0.30487}","{0: 1827.2838188870012, 1: 1827.2838188870012}"
run_50,DONE,txt-small-high-1, , ,"{0: '2023-10-05 13:38:30', 1: '2023-10-05 13:38:31'}","{0: 0.29847, 1: 0.2551}","{0: 3.63908, 1: 3.44243}","{0: 3.63908, 1: 3.44243}","{0: 0.0, 1: 0.0}","{0: 1.6898582842873233, 1: 1.6898582842873233}","{0: 1.0, 1: 1.0}","{0: 3993.8193359375, 1: 3993.8193359375}","{0: 7.08151, 1: 7.08151}","{0: 0.276785, 1: 0.276785}","{0: 2037.604973946462, 1: 2037.604973946462}"
run_51,DONE,txt-small-high-2, , ,"{0: '2023-10-05 13:38:34', 1: '2023-10-05 13:38:35', 2: '2023-10-05 13:38:36'}","{0: 0.23469, 1: 0.25, 2: 0.27041}","{0: 3.3499, 1: 3.4193, 2: 3.51184}","{0: 3.3499, 1: 3.4193, 2: 3.51184}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6845512617531557, 1: 1.6845512617531557, 2: 1.6845512617531557}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4638.2646484375, 1: 4638.2646484375, 2: 4638.2646484375}","{0: 10.281039999999999, 1: 10.281039999999999, 2: 10.281039999999999}","{0: 0.2517, 1: 0.2517, 2: 0.2517}","{0: 1792.401342127608, 1: 1792.401342127608, 2: 1792.401342127608}"
run_52,DONE,txt-small-high-3, , ,"{0: '2023-10-05 13:38:39', 1: '2023-10-05 13:38:40'}","{0: 0.24235, 1: 0.2525}","{0: 3.3846, 1: 3.43064}","{0: 3.3846, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.6797067855367198, 1: 1.6797067855367198}","{0: 1.0, 1: 1.0}","{0: 3897.0703125, 1: 3897.0703125}","{0: 6.815239999999999, 1: 6.815239999999999}","{0: 0.247425, 1: 0.247425}","{0: 2311.0721733412197, 1: 2311.0721733412197}"
run_53,DONE,txt-small-high-4, , ,"{0: '2023-10-05 13:38:43', 1: '2023-10-05 13:38:44', 2: '2023-10-05 13:38:45'}","{0: 0.23438, 1: 0.2525, 2: 0.2475}","{0: 3.34845, 1: 3.43064, 2: 3.40796}","{0: 3.34845, 1: 3.43064, 2: 3.40796}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6797367655067141, 1: 1.6797367655067141, 2: 1.6797367655067141}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4221.26953125, 1: 4221.26953125, 2: 4221.26953125}","{0: 10.18705, 1: 10.18705, 2: 10.18705}","{0: 0.24479333333333334, 1: 0.24479333333333334, 2: 0.24479333333333334}","{0: 1692.7587180727814, 1: 1692.7587180727814, 2: 1692.7587180727814}"
run_54,DONE,txt-small-high-5, , ,"{0: '2023-10-05 13:38:47', 1: '2023-10-05 13:38:48'}","{0: 0.23438, 1: 0.25}","{0: 3.34845, 1: 3.4193}","{0: 3.34845, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6758105494711175, 1: 1.6758105494711175}","{0: 1.0, 1: 1.0}","{0: 3850.458984375, 1: 3850.458984375}","{0: 6.7677499999999995, 1: 6.7677499999999995}","{0: 0.24219000000000002, 1: 0.24219000000000002}","{0: 2349.156697755712, 1: 2349.156697755712}"
run_55,DONE,txt-small-high-6, , ,"{0: '2023-10-05 13:38:52', 1: '2023-10-05 13:38:53', 2: '2023-10-05 13:38:54'}","{0: 0.23724, 1: 0.25, 2: 0.25}","{0: 3.36146, 1: 3.4193, 2: 3.4193}","{0: 3.36146, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6773962612279882, 1: 1.6773962612279882, 2: 1.6773962612279882}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4417.8203125, 1: 4417.8203125, 2: 4417.8203125}","{0: 10.20006, 1: 10.20006, 2: 10.20006}","{0: 0.24574666666666667, 1: 0.24574666666666667, 2: 0.24574666666666667}","{0: 1762.453573054092, 1: 1762.453573054092, 2: 1762.453573054092}"
run_56,DONE,txt-small-high-7, , ,"{0: '2023-10-05 13:38:56', 1: '2023-10-05 13:38:57', 2: '2023-10-05 13:38:58'}","{0: 0.23724, 1: 0.2602, 2: 0.25}","{0: 3.36146, 1: 3.46557, 2: 3.4193}","{0: 3.36146, 1: 3.46557, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6841971164078489, 1: 1.6841971164078489, 2: 1.6841971164078489}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4156.5322265625, 1: 4156.5322265625, 2: 4156.5322265625}","{0: 10.24633, 1: 10.24633, 2: 10.24633}","{0: 0.24914666666666666, 1: 0.24914666666666666, 2: 0.24914666666666666}","{0: 1628.1999309165017, 1: 1628.1999309165017, 2: 1628.1999309165017}"
run_57,DONE,txt-small-high-8, , ,"{0: '2023-10-05 13:39:00', 1: '2023-10-05 13:39:01', 2: '2023-10-05 13:39:02'}","{0: 0.2398, 1: 0.2525, 2: 0.2475}","{0: 3.37303, 1: 3.43064, 2: 3.40796}","{0: 3.37303, 1: 3.43064, 2: 3.40796}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.684483584348075, 1: 1.684483584348075, 2: 1.684483584348075}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4092.251953125, 1: 4092.251953125, 2: 4092.251953125}","{0: 10.21163, 1: 10.21163, 2: 10.21163}","{0: 0.2466, 1: 0.2466, 2: 0.2466}","{0: 1625.0780407889633, 1: 1625.0780407889633, 2: 1625.0780407889633}"
run_58,DONE,txt-small-high-9, , ,"{0: '2023-10-05 13:39:05', 1: '2023-10-05 13:39:06', 2: '2023-10-05 13:39:07'}","{0: 0.23958, 1: 0.25765, 2: 0.2475}","{0: 3.37207, 1: 3.454, 2: 3.40796}","{0: 3.37207, 1: 3.454, 2: 3.40796}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6814876419862959, 1: 1.6814876419862959, 2: 1.6814876419862959}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4143.525390625, 1: 4143.525390625, 2: 4143.525390625}","{0: 10.23403, 1: 10.23403, 2: 10.23403}","{0: 0.2482433333333333, 1: 0.2482433333333333, 2: 0.2482433333333333}","{0: 1630.969067975341, 1: 1630.969067975341, 2: 1630.969067975341}"
run_59,DONE,txt-small-high-10, , ,"{0: '2023-10-05 13:39:09', 1: '2023-10-05 13:39:10'}","{0: 0.2398, 1: 0.2551}","{0: 3.37303, 1: 3.44243}","{0: 3.37303, 1: 3.44243}","{0: 0.0, 1: 0.0}","{0: 1.6721133861888593, 1: 1.6721133861888593}","{0: 1.0, 1: 1.0}","{0: 3996.53125, 1: 3996.53125}","{0: 6.81546, 1: 6.81546}","{0: 0.24745, 1: 0.24745}","{0: 2369.7393588797945, 1: 2369.7393588797945}"
run_60,DONE,txt-small-high-11, , ,"{0: '2023-10-05 13:39:13', 1: '2023-10-05 13:39:14', 2: '2023-10-05 13:39:15'}","{0: 0.22959, 1: 0.25, 2: 0.2525}","{0: 3.32676, 1: 3.4193, 2: 3.43064}","{0: 3.32676, 1: 3.4193, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6863032313410533, 1: 1.6863032313410533, 2: 1.6863032313410533}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4783.681640625, 1: 4783.681640625, 2: 4783.681640625}","{0: 10.1767, 1: 10.1767, 2: 10.1767}","{0: 0.24402999999999997, 1: 0.24402999999999997, 2: 0.24402999999999997}","{0: 1926.2474515281378, 1: 1926.2474515281378, 2: 1926.2474515281378}"
run_61,DONE,txt-small-high-12, , ,"{0: '2023-10-05 13:39:18', 1: '2023-10-05 13:39:19'}","{0: 0.3151, 1: 0.25}","{0: 3.71451, 1: 3.4193}","{0: 3.71451, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6814642317949045, 1: 1.6814642317949045}","{0: 1.0, 1: 1.0}","{0: 3805.4140625, 1: 3805.4140625}","{0: 7.13381, 1: 7.13381}","{0: 0.28254999999999997, 1: 0.28254999999999997}","{0: 1887.9264405157724, 1: 1887.9264405157724}"
run_62,DONE,txt-small-high-13, , ,"{0: '2023-10-05 13:39:22', 1: '2023-10-05 13:39:23'}","{0: 0.23698, 1: 0.25765}","{0: 3.36026, 1: 3.454}","{0: 3.36026, 1: 3.454}","{0: 0.0, 1: 0.0}","{0: 1.669836644487505, 1: 1.669836644487505}","{0: 1.0, 1: 1.0}","{0: 3939.2275390625, 1: 3939.2275390625}","{0: 6.81426, 1: 6.81426}","{0: 0.247315, 1: 0.247315}","{0: 2337.4477383024273, 1: 2337.4477383024273}"
run_63,DONE,txt-small-high-14, , ,"{0: '2023-10-05 13:39:26', 1: '2023-10-05 13:39:27'}","{0: 0.3648, 1: 0.2525}","{0: 3.93983, 1: 3.43064}","{0: 3.93983, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.6766786950833414, 1: 1.6766786950833414}","{0: 1.0, 1: 1.0}","{0: 4013.96484375, 1: 4013.96484375}","{0: 7.37047, 1: 7.37047}","{0: 0.30865, 1: 0.30865}","{0: 1764.461149172696, 1: 1764.461149172696}"
run_64,DONE,txt-small-high-15, , ,"{0: '2023-10-05 13:39:30', 1: '2023-10-05 13:39:31'}","{0: 0.23469, 1: 0.275}","{0: 3.3499, 1: 3.53266}","{0: 3.3499, 1: 3.53266}","{0: 0.0, 1: 0.0}","{0: 1.6784146333237224, 1: 1.6784146333237224}","{0: 1.0, 1: 1.0}","{0: 3830.427734375, 1: 3830.427734375}","{0: 6.88256, 1: 6.88256}","{0: 0.254845, 1: 0.254845}","{0: 2183.841676835908, 1: 2183.841676835908}"
run_65,DONE,txt-small-high-16, , ,"{0: '2023-10-05 13:39:34', 1: '2023-10-05 13:39:35'}","{0: 0.24479, 1: 0.25255}","{0: 3.39568, 1: 3.43087}","{0: 3.39568, 1: 3.43087}","{0: 0.0, 1: 0.0}","{0: 1.672831460473567, 1: 1.672831460473567}","{0: 1.0, 1: 1.0}","{0: 3901.3271484375, 1: 3901.3271484375}","{0: 6.82655, 1: 6.82655}","{0: 0.24867, 1: 0.24867}","{0: 2298.1993635722138, 1: 2298.1993635722138}"
run_66,DONE,txt-small-high-17, , ,"{0: '2023-10-05 13:39:38', 1: '2023-10-05 13:39:39'}","{0: 0.23469, 1: 0.2475}","{0: 3.3499, 1: 3.40796}","{0: 3.3499, 1: 3.40796}","{0: 0.0, 1: 0.0}","{0: 1.6784703733352175, 1: 1.6784703733352175}","{0: 1.0, 1: 1.0}","{0: 3591.3232421875, 1: 3591.3232421875}","{0: 6.75786, 1: 6.75786}","{0: 0.241095, 1: 0.241095}","{0: 2204.23097992704, 1: 2204.23097992704}"
run_67,DONE,txt-small-high-18, , ,"{0: '2023-10-05 13:39:42', 1: '2023-10-05 13:39:43', 2: '2023-10-05 13:39:44'}","{0: 0.23469, 1: 0.24235, 2: 0.2475}","{0: 3.3499, 1: 3.3846, 2: 3.40796}","{0: 3.3499, 1: 3.3846, 2: 3.40796}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6816718965488449, 1: 1.6816718965488449, 2: 1.6816718965488449}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4225.4990234375, 1: 4225.4990234375, 2: 4225.4990234375}","{0: 10.14246, 1: 10.14246, 2: 10.14246}","{0: 0.24151333333333333, 1: 0.24151333333333333, 2: 0.24151333333333333}","{0: 1725.0178366630385, 1: 1725.0178366630385, 2: 1725.0178366630385}"
run_68,DONE,txt-small-high-19, , ,"{0: '2023-10-05 13:39:47', 1: '2023-10-05 13:39:48'}","{0: 0.23724, 1: 0.2525}","{0: 3.36146, 1: 3.43064}","{0: 3.36146, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.681164274947349, 1: 1.681164274947349}","{0: 1.0, 1: 1.0}","{0: 3920.0478515625, 1: 3920.0478515625}","{0: 6.7921, 1: 6.7921}","{0: 0.24487, 1: 0.24487}","{0: 2356.95730617774, 1: 2356.95730617774}"
run_69,DONE,txt-small-high-20, , ,"{0: '2023-10-05 13:39:51', 1: '2023-10-05 13:39:52'}","{0: 0.23438, 1: 0.25}","{0: 3.34845, 1: 3.4193}","{0: 3.34845, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6803356013260093, 1: 1.6803356013260093}","{0: 1.0, 1: 1.0}","{0: 3984.1083984375, 1: 3984.1083984375}","{0: 6.7677499999999995, 1: 6.7677499999999995}","{0: 0.24219000000000002, 1: 0.24219000000000002}","{0: 2430.6959161891764, 1: 2430.6959161891764}"
run_70,DONE,txt-small-high-21, , ,"{0: '2023-10-05 13:39:55', 1: '2023-10-05 13:39:56'}","{0: 0.23724, 1: 0.2551}","{0: 3.36146, 1: 3.44243}","{0: 3.36146, 1: 3.44243}","{0: 0.0, 1: 0.0}","{0: 1.6857501334083178, 1: 1.6857501334083178}","{0: 1.0, 1: 1.0}","{0: 3820.0380859375, 1: 3820.0380859375}","{0: 6.80389, 1: 6.80389}","{0: 0.24617, 1: 0.24617}","{0: 2280.7373962290003, 1: 2280.7373962290003}"
run_71,DONE,txt-small-high-22, , ,"{0: '2023-10-05 13:39:59', 1: '2023-10-05 13:40:00'}","{0: 0.23214, 1: 0.25}","{0: 3.33833, 1: 3.4193}","{0: 3.33833, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6819557124854088, 1: 1.6819557124854088}","{0: 1.0, 1: 1.0}","{0: 3784.30078125, 1: 3784.30078125}","{0: 6.75763, 1: 6.75763}","{0: 0.24107, 1: 0.24107}","{0: 2322.9939050477337, 1: 2322.9939050477337}"
run_72,DONE,txt-small-high-23, , ,"{0: '2023-10-05 13:40:03', 1: '2023-10-05 13:40:04', 2: '2023-10-05 13:40:05'}","{0: 0.24219, 1: 0.25, 2: 0.25}","{0: 3.38387, 1: 3.4193, 2: 3.4193}","{0: 3.38387, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.686808349813698, 1: 1.686808349813698, 2: 1.686808349813698}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4262.734375, 1: 4262.734375, 2: 4262.734375}","{0: 10.22247, 1: 10.22247, 2: 10.22247}","{0: 0.24739666666666668, 1: 0.24739666666666668, 2: 0.24739666666666668}","{0: 1685.538134473768, 1: 1685.538134473768, 2: 1685.538134473768}"
run_73,DONE,txt-small-high-24, , ,"{0: '2023-10-05 13:40:07', 1: '2023-10-05 13:40:08', 2: '2023-10-05 13:40:09'}","{0: 0.23724, 1: 0.2525, 2: 0.25}","{0: 3.36146, 1: 3.43064, 2: 3.4193}","{0: 3.36146, 1: 3.43064, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.67615098048833, 1: 1.67615098048833, 2: 1.67615098048833}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4011.771484375, 1: 4011.771484375, 2: 4011.771484375}","{0: 10.2114, 1: 10.2114, 2: 10.2114}","{0: 0.24658000000000002, 1: 0.24658000000000002, 2: 0.24658000000000002}","{0: 1593.2834690027148, 1: 1593.2834690027148, 2: 1593.2834690027148}"
run_74,DONE,txt-small-high-25, , ,"{0: '2023-10-05 13:40:12', 1: '2023-10-05 13:40:13'}","{0: 0.22959, 1: 0.2525}","{0: 3.32676, 1: 3.43064}","{0: 3.32676, 1: 3.43064}","{0: 0.0, 1: 0.0}","{0: 1.6660026541207396, 1: 1.6660026541207396}","{0: 1.0, 1: 1.0}","{0: 3820.3349609375, 1: 3820.3349609375}","{0: 6.7574000000000005, 1: 6.7574000000000005}","{0: 0.241045, 1: 0.241045}","{0: 2345.4365465001397, 1: 2345.4365465001397}"
run_75,DONE,txt-small-high-26, , ,"{0: '2023-10-05 13:40:16', 1: '2023-10-05 13:40:17'}","{0: 0.2398, 1: 0.32908}","{0: 3.37303, 1: 3.77789}","{0: 3.37303, 1: 3.77789}","{0: 0.0, 1: 0.0}","{0: 1.671455089553841, 1: 1.671455089553841}","{0: 1.0, 1: 1.0}","{0: 3756.76171875, 1: 3756.76171875}","{0: 7.15092, 1: 7.15092}","{0: 0.28444, 1: 0.28444}","{0: 1846.9751844223708, 1: 1846.9751844223708}"
run_76,DONE,txt-small-high-27, , ,"{0: '2023-10-05 13:40:20', 1: '2023-10-05 13:40:21'}","{0: 0.35969, 1: 0.25}","{0: 3.9167, 1: 3.4193}","{0: 3.9167, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6743140717801515, 1: 1.6743140717801515}","{0: 1.0, 1: 1.0}","{0: 3956.8486328125, 1: 3956.8486328125}","{0: 7.336, 1: 7.336}","{0: 0.30484500000000003, 1: 0.30484500000000003}","{0: 1769.3389495080207, 1: 1769.3389495080207}"
run_77,DONE,txt-small-high-28, , ,"{0: '2023-10-05 13:40:24', 1: '2023-10-05 13:40:25', 2: '2023-10-05 13:40:26'}","{0: 0.24479, 1: 0.28316, 2: 0.3675}","{0: 3.39568, 1: 3.56968, 2: 3.95209}","{0: 3.39568, 1: 3.56968, 2: 3.95209}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6811168505299015, 1: 1.6811168505299015, 2: 1.6811168505299015}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4002.2685546875, 1: 4002.2685546875, 2: 4002.2685546875}","{0: 10.91745, 1: 10.91745, 2: 10.91745}","{0: 0.2984833333333334, 1: 0.2984833333333334, 2: 0.2984833333333334}","{0: 1228.188224062231, 1: 1228.188224062231, 2: 1228.188224062231}"
run_78,DONE,txt-small-high-29, , ,"{0: '2023-10-05 13:40:28', 1: '2023-10-05 13:40:29'}","{0: 0.23469, 1: 0.25}","{0: 3.3499, 1: 3.4193}","{0: 3.3499, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6694685500190396, 1: 1.6694685500190396}","{0: 1.0, 1: 1.0}","{0: 3617.47265625, 1: 3617.47265625}","{0: 6.7692, 1: 6.7692}","{0: 0.242345, 1: 0.242345}","{0: 2205.128221223383, 1: 2205.128221223383}"
run_79,DONE,txt-small-high-30, , ,"{0: '2023-10-05 13:40:32', 1: '2023-10-05 13:40:33'}","{0: 0.23214, 1: 0.25}","{0: 3.33833, 1: 3.4193}","{0: 3.33833, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6752163541799205, 1: 1.6752163541799205}","{0: 1.0, 1: 1.0}","{0: 3612.103515625, 1: 3612.103515625}","{0: 6.75763, 1: 6.75763}","{0: 0.24107, 1: 0.24107}","{0: 2217.2905739344415, 1: 2217.2905739344415}"
run_80,DONE,txt-small-high-31, , ,"{0: '2023-10-05 13:40:36', 1: '2023-10-05 13:40:37'}","{0: 0.23724, 1: 0.25}","{0: 3.36146, 1: 3.4193}","{0: 3.36146, 1: 3.4193}","{0: 0.0, 1: 0.0}","{0: 1.6764009041312262, 1: 1.6764009041312262}","{0: 1.0, 1: 1.0}","{0: 3783.86328125, 1: 3783.86328125}","{0: 6.78076, 1: 6.78076}","{0: 0.24362, 1: 0.24362}","{0: 2290.5729308853743, 1: 2290.5729308853743}"
run_81,DONE,txt-small-high-32, , ,"{0: '2023-10-05 13:40:40', 1: '2023-10-05 13:40:41', 2: '2023-10-05 13:40:42'}","{0: 0.2234, 1: 0.2475, 2: 0.2525}","{0: 3.2987, 1: 3.40796, 2: 3.43064}","{0: 3.2987, 1: 3.40796, 2: 3.43064}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6781625353126928, 1: 1.6781625353126928, 2: 1.6781625353126928}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 3952.72265625, 1: 3952.72265625, 2: 3952.72265625}","{0: 10.1373, 1: 10.1373, 2: 10.1373}","{0: 0.24113333333333334, 1: 0.24113333333333334, 2: 0.24113333333333334}","{0: 1617.0252230557062, 1: 1617.0252230557062, 2: 1617.0252230557062}"
run_82,DONE,txt-small-high-33, , ,"{0: '2023-10-05 13:40:44', 1: '2023-10-05 13:40:45'}","{0: 0.23724, 1: 0.25255}","{0: 3.36146, 1: 3.43087}","{0: 3.36146, 1: 3.43087}","{0: 0.0, 1: 0.0}","{0: 1.6778501180561685, 1: 1.6778501180561685}","{0: 1.0, 1: 1.0}","{0: 3652.2412109375, 1: 3652.2412109375}","{0: 6.79233, 1: 6.79233}","{0: 0.244895, 1: 0.244895}","{0: 2195.6380921963637, 1: 2195.6380921963637}"
run_83,DONE,txt-small-high-34, , ,"{0: '2023-10-05 13:40:48', 1: '2023-10-05 13:40:49', 2: '2023-10-05 13:40:50'}","{0: 0.24235, 1: 0.25, 2: 0.25}","{0: 3.3846, 1: 3.4193, 2: 3.4193}","{0: 3.3846, 1: 3.4193, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6890883105649752, 1: 1.6890883105649752, 2: 1.6890883105649752}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4260.2763671875, 1: 4260.2763671875, 2: 4260.2763671875}","{0: 10.223199999999999, 1: 10.223199999999999, 2: 10.223199999999999}","{0: 0.24745000000000003, 1: 0.24745000000000003, 2: 0.24745000000000003}","{0: 1684.0828675621078, 1: 1684.0828675621078, 2: 1684.0828675621078}"
run_84,DONE,txt-small-high-35, , ,"{0: '2023-10-05 13:40:53', 1: '2023-10-05 13:40:54'}","{0: 0.23698, 1: 0.2475}","{0: 3.36026, 1: 3.40796}","{0: 3.36026, 1: 3.40796}","{0: 0.0, 1: 0.0}","{0: 1.680159556286224, 1: 1.680159556286224}","{0: 1.0, 1: 1.0}","{0: 3693.9990234375, 1: 3693.9990234375}","{0: 6.7682199999999995, 1: 6.7682199999999995}","{0: 0.24224, 1: 0.24224}","{0: 2253.0791650735837, 1: 2253.0791650735837}"
run_85,DONE,txt-small-high-36, , ,"{0: '2023-10-05 13:40:57', 1: '2023-10-05 13:40:58', 2: '2023-10-05 13:40:59'}","{0: 0.24235, 1: 0.2525, 2: 0.25}","{0: 3.3846, 1: 3.43064, 2: 3.4193}","{0: 3.3846, 1: 3.43064, 2: 3.4193}","{0: 0.0, 1: 0.0, 2: 0.0}","{0: 1.6723487709370048, 1: 1.6723487709370048, 2: 1.6723487709370048}","{0: 2.0, 1: 2.0, 2: 2.0}","{0: 4133.7177734375, 1: 4133.7177734375, 2: 4133.7177734375}","{0: 10.234539999999999, 1: 10.234539999999999, 2: 10.234539999999999}","{0: 0.24828333333333333, 1: 0.24828333333333333, 2: 0.24828333333333333}","{0: 1626.765401278154, 1: 1626.765401278154, 2: 1626.765401278154}"
run_86,DONE,txt-small-high-37, , ,"{0: '2023-10-05 13:41:01', 1: '2023-10-05 13:41:02'}","{0: 0.22959, 1: 0.2551}","{0: 3.32676, 1: 3.44243}","{0: 3.32676, 1: 3.44243}","{0: 0.0, 1: 0.0}","{0: 1.695171817512621, 1: 1.695171817512621}","{0: 1.0, 1: 1.0}","{0: 3899.2431640625, 1: 3899.2431640625}","{0: 6.76919, 1: 6.76919}","{0: 0.24234499999999998, 1: 0.24234499999999998}","{0: 2376.892560552627, 1: 2376.892560552627}"
