,Unnamed: 0,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency,size,entropy
738,738,lzw-png-large-low-39,1.2311764271912584,49.0,7081.064453125,171.69838,0.2532343999999999,162.85820692088265,37711.62890625,7.979281550937588
739,739,lzw-png-large-low-40,1.2576250363651706,52.0,7990.693359375,181.83598,0.2525509433962264,174.00256422468814,39007.451171875,7.973992780356842
740,740,lzw-png-large-low-41,1.2626348322917098,52.0,8280.890625,181.43771,0.2508937735849056,181.9112713294513,39810.9453125,7.966431786621478
741,741,lzw-png-large-low-42,1.22893159527287,47.0,6663.4931640625,165.69458,0.2572045833333333,156.35614369377868,35770.4111328125,7.980066977678968
742,742,lzw-png-large-low-43,1.237207874497806,48.0,7137.7294921875,169.71603,0.2597679591836734,161.90178549502372,37228.3388671875,7.9765973483028505
743,743,lzw-png-large-low-44,1.2204619311217355,48.0,6510.0703125,169.15264,0.2572320408163265,149.61730772060815,36039.296875,7.980551468857413
744,744,lzw-png-large-low-45,1.22553778683685,45.0,6401.2998046875,159.72493,0.2616839130434782,153.15050601072318,34783.6826171875,7.980307586352177
745,745,lzw-png-large-low-46,1.2274822435707011,46.0,6364.03125,160.40085,0.2485629787234042,159.62069351997573,34339.978515625,7.972444612436856
746,746,lzw-png-large-low-47,1.2239875166765244,46.0,6347.7353515625,160.58755,0.2494389361702127,158.46840764000544,34687.4189453125,7.9776872019366865
747,747,lzw-png-large-low-48,1.209631880798047,43.0,5596.173828125,150.73469999999998,0.2514306818181818,147.65891811723066,32291.416015625,7.975553207287071
748,748,lzw-png-large-low-49,1.228100244229103,50.0,7068.5458984375,174.4632,0.2503411764705882,161.84301466315628,38057.3154296875,7.979395942431222
749,749,lzw-png-large-low-50,1.250324270927834,49.0,7664.5703125,171.30687999999998,0.2515077999999999,177.89410177130273,38283.13671875,7.974281892349993
750,750,lzw-png-large-high-1,1.1792453445552973,34.0,4240.009765625,116.2023,0.249650294117647,146.1571448802493,27894.79296875,7.990965069465349
751,751,lzw-png-large-high-2,1.175756418335111,30.0,3746.8583984375,106.49779999999998,0.2535532258064516,138.7578314654537,25065.3310546875,7.990772234838869
752,752,lzw-png-large-high-3,1.167711049151431,29.0,3518.10546875,102.97414999999998,0.2529046666666666,135.09018488650298,24495.2890625,7.9909891134374815
753,753,lzw-png-large-high-4,1.1561763633449789,30.0,3361.29296875,108.10933,0.2650177419354839,117.31897012238844,24883.7109375,7.993395221478734
754,754,lzw-png-large-high-5,1.1756453266580882,33.0,4009.16015625,116.9047,0.2542061764705882,134.90726424691996,26834.4765625,7.990575168104537
755,755,lzw-png-large-high-6,1.1908395901188318,39.0,4667.8681640625,137.04773,0.25152,135.41731883094536,29127.5107421875,7.990104353417119
756,756,lzw-png-large-high-7,1.167826766710168,31.0,3661.0517578125,109.26902,0.2489756249999999,134.57115795638398,25475.5205078125,7.991687952187629
757,757,lzw-png-large-high-8,1.18472457330796,33.0,4256.2958984375,116.1177,0.2491017647058823,147.14875209705133,27297.6044921875,7.9907691928887665
758,758,lzw-png-large-high-9,1.1704712885042352,30.0,3673.48046875,105.39843999999997,0.2457325806451613,141.8341500905704,25222.44921875,7.991839103318593
759,759,lzw-png-large-high-10,1.1728103810041308,32.0,3910.798828125,112.71228,0.2491669696969697,139.25274693228985,26541.376953125,7.99011208248333
760,760,lzw-png-large-high-11,1.1652014791476024,31.0,3635.671875,109.15278,0.2481749999999999,134.2121547204012,25643.173828125,7.9899977118494
761,761,lzw-png-large-high-12,1.1703419131234576,29.0,3573.8232421875,103.10554,0.2538703333333333,136.53346577654767,24554.1162109375,7.989036350995614
762,762,lzw-png-large-high-13,1.1591507306748214,30.0,3292.1083984375,105.70788999999996,0.2479335483870968,125.61208562736802,23977.5830078125,7.990981556571989
763,763,lzw-png-large-high-14,1.1744026500072864,32.0,3943.2783203125,113.07323,0.2515793939393939,138.6189376899922,26553.4755859375,7.990434942611075
764,764,lzw-png-large-high-15,1.1791203441497622,32.0,4165.1591796875,112.95121,0.2507636363636363,147.05376791524054,27418.5712890625,7.987986951258069
765,765,lzw-png-large-high-16,1.1550843895757654,28.0,3107.541015625,99.08084999999996,0.2494003448275862,125.75639993620818,23145.283203125,7.991203646439335
766,766,lzw-png-large-high-17,1.167809208761229,31.0,3711.2822265625,109.384,0.2497681249999999,135.84171858572748,25827.3642578125,7.991029821931093
767,767,lzw-png-large-high-18,1.182737176297615,32.0,4134.5185546875,112.57368,0.248240606060606,147.95009866623883,26760.0107421875,7.989074003747632
768,768,lzw-png-large-high-19,1.1777901302327516,30.0,3840.3466796875,106.39989,0.2528567741935484,142.74294711500303,25440.7958984375,7.988681643588447
769,769,lzw-png-large-high-20,1.1666848051028926,29.0,3479.001953125,101.97301,0.2455453333333333,138.94334467302235,24350.7421875,7.988029777547259
770,770,lzw-png-large-high-21,1.172780965347398,29.0,3589.5849609375,102.53549999999998,0.2496796666666666,140.21252412273822,24364.9345703125,7.988273801985843
771,771,lzw-png-large-high-22,1.177511005104377,29.0,3731.9248046875,102.76041,0.2513333333333333,144.49637930068832,24755.5498046875,7.986625012093935
772,772,lzw-png-large-high-23,1.1770162397173545,33.0,3904.4873046875,109.9352,0.2535671875,140.06647228463692,25961.7138671875,7.988358563382458
773,773,lzw-png-large-high-24,1.1594592221368325,27.0,3117.65234375,95.2454,0.2461010714285714,133.00567450038125,22669.060546875,7.988645107869781
774,774,lzw-png-large-high-25,1.1651034173562944,29.0,3459.630859375,102.63056,0.250379,134.634128395048,24413.95703125,7.98966062523608
775,775,lzw-png-large-high-26,1.191568006815105,33.0,4425.4619140625,116.92934,0.2543658823529411,148.79085845191085,27526.7197265625,7.987872146254284
776,776,lzw-png-large-high-27,1.1469156122859312,23.0,2490.3544921875,82.15388999999999,0.2508333333333333,120.85031587541005,19441.2724609375,7.990748835410468
777,777,lzw-png-large-high-28,1.142967106764997,24.0,2607.873046875,85.60996,0.251124,121.3036674375406,20848.943359375,7.992468728423883
778,778,lzw-png-large-high-29,1.141061723669777,23.0,2384.056640625,82.596,0.2548958333333333,113.23868496507777,19284.861328125,7.989282272721535
779,779,lzw-png-large-high-30,1.1507588884878015,25.0,2736.681640625,88.5034,0.2466203846153846,125.38204611318416,20889.38671875,7.989239581769066
780,780,lzw-png-large-high-31,1.1480461179162271,23.0,2555.943359375,84.09652,0.2686841666666666,113.1178459001916,19820.451171875,7.988942155001023
781,781,lzw-png-large-high-32,1.1437637126967417,23.0,2422.501953125,82.14303,0.2507333333333333,117.62004546045614,19273.08203125,7.990616916572395
782,782,lzw-png-large-high-33,1.1594174145624434,25.0,2897.119140625,90.47824,0.2633711538461538,121.57772290282686,21070.28515625,7.988435731155096
783,783,lzw-png-large-high-34,1.1442679966085718,25.0,2658.0234375,88.99360999999999,0.2507784615384615,119.09944786985788,21082.23046875,7.992142351129909
784,784,lzw-png-large-high-35,1.1727093307089778,26.0,3275.427734375,93.27093,0.2577577777777777,136.24166298784505,22240.400390625,7.9882478349465975
785,785,lzw-png-large-high-36,1.1608872417149356,25.0,2871.73828125,89.33809999999997,0.2537007692307692,126.70284352132796,20721.123046875,7.987399312463256
786,786,lzw-png-large-high-37,1.1559460213903414,25.0,2879.486328125,89.85034,0.2580457692307693,124.19341034647312,21344.12109375,7.987077559528057
787,787,lzw-png-large-high-38,1.1681513978449152,28.0,3355.0322265625,99.89367,0.2555813793103448,131.4103335169395,23307.4814453125,7.9888652433537874
788,788,lzw-png-large-high-39,1.166561999499595,26.0,3192.0224609375,93.01354,0.2556555555555556,134.23461776849308,22356.1923828125,7.989396913637928
789,789,lzw-png-large-high-40,1.1667719487026815,25.0,3098.4873046875,90.43176,0.2629769230769231,130.29000422301397,21677.6748046875,7.9884428241606535
790,790,lzw-png-large-high-41,1.144450712386378,22.0,2339.1044921875,79.15495999999999,0.2549,115.93155303053344,18532.2021484375,7.987093238678432
791,791,lzw-png-large-high-42,1.1451736572460345,25.0,2511.2978515625,88.90931,0.2500634615384615,112.95377413426492,19809.8759765625,7.989550139954916
792,792,lzw-png-large-high-43,1.137265315114263,23.0,2336.5693359375,81.91111000000001,0.2486020833333333,114.74429393088968,19358.8544921875,7.990453482077303
793,793,lzw-png-large-high-44,1.1523069902276333,28.0,2959.4140625,98.83634999999998,0.2475410344827586,120.9600152639844,22390.0,7.990697542861397
794,794,lzw-png-large-high-45,1.1508058736816065,23.0,2616.888671875,82.14301,0.2507333333333333,127.0581594767976,19969.5859375,7.989882041691725
795,795,lzw-png-large-high-46,1.156752058774499,26.0,2940.29296875,92.28839,0.2497325925925926,127.57580280001132,21697.896484375,7.989790927278861
796,796,lzw-png-large-high-47,1.166208015853632,30.0,3592.7041015625,105.95801,0.2497132258064516,135.78322256782667,25208.4130859375,7.990650530516827
797,797,lzw-png-large-high-48,1.140686158643426,22.0,2291.2919921875,79.14269999999996,0.2547826086956521,113.6317761032443,18577.8408203125,7.9878251570449255
798,798,lzw-png-large-high-49,1.145902024998838,24.0,2611.630859375,85.52785,0.2504,121.94666065356948,20511.525390625,7.991123017576016
799,799,lzw-png-large-high-50,1.1474801947563549,23.0,2554.43359375,82.59646000000001,0.2548999999999999,121.3286449591619,19874.953125,7.9898170975714295
800,800,lzw-mp4-small-low-1,1.1087755544839095,21.0,1715.5107421875,75.26996,0.2504545454545455,91.0003030459777,17486.6162109375,7.991151508492831
801,801,lzw-mp4-small-low-2,1.0974386834134275,10.0,892.0576171875,37.68221,0.2514018181818181,94.1646997967361,10047.1240234375,7.918907907949771
802,802,lzw-mp4-small-low-3,1.1381122728128588,26.0,2615.998046875,92.70916999999996,0.2531696296296296,111.45591361402806,21557.095703125,7.972423551621957
803,803,lzw-mp4-small-low-4,1.1263699545139498,24.0,2266.95703125,85.57319999999999,0.2507999999999999,105.62773898105024,20206.0078125,7.981760055450286
804,804,lzw-mp4-small-low-5,1.1427310246824305,19.0,1988.412109375,69.54761,0.2628085,108.78894916694752,15919.595703125,7.943203941530643
805,805,lzw-mp4-small-low-6,1.1054791590959403,16.0,1233.0400390625,59.07276,0.2622547058823529,79.59148849444104,12922.9326171875,7.9438625600946935
806,806,lzw-mp4-small-low-7,1.0851518071932078,13.0,965.18359375,47.91737,0.2507428571428571,80.33196449434739,12300.041015625,7.978794928586044
807,807,lzw-mp4-small-low-8,1.1474108019505531,14.0,1682.8759765625,51.31218,0.2503333333333333,131.01256892401526,13099.1083984375,7.81834138861321
808,808,lzw-mp4-small-low-9,1.1310778136007311,18.0,1685.7177734375,67.25891,0.2766057894736842,90.60950861034352,14546.1533203125,7.944740626886484
809,809,lzw-mp4-small-low-10,1.0998835926683002,12.0,1083.7939453125,44.47357999999999,0.2503846153846153,97.32781856233755,11934.3642578125,7.981855846738095
810,810,lzw-mp4-small-low-11,1.09520213322426,16.0,1181.9521484375,58.03511,0.2487935294117647,81.85967222854232,13597.1376953125,7.9796450316035346
811,811,lzw-mp4-small-low-12,1.0936902606764032,17.0,1126.75,63.93538,0.2792572222222222,63.10763459529063,13153.080078125,7.986732650502859
812,812,lzw-mp4-small-low-13,1.0832608333521252,12.0,894.216796875,44.59873,0.2525076923076923,79.40461029478756,11634.162109375,7.988271916876452
813,813,lzw-mp4-small-low-14,1.1152688512744442,22.0,1955.390625,78.77992999999998,0.2513043478260869,98.76838117074098,18919.12890625,7.990203356794601
814,814,lzw-mp4-small-low-15,1.0754726924868383,12.0,794.3515625,45.97619,0.2758753846153846,62.62775206781567,11319.37109375,7.990168448034928
815,815,lzw-mp4-small-low-16,1.1396007430529962,18.0,1932.4658203125,65.89788,0.2608084210526315,112.4394644042071,15775.2705078125,7.884036715258999
816,816,lzw-mp4-small-low-17,1.2670449737406049,22.0,4104.943359375,78.74685,0.2509869565217391,207.69346239089484,19476.673828125,7.491259582239444
817,817,lzw-mp4-small-low-18,1.0979932485619224,7.0,646.515625,28.22565,0.2740175,83.59047126748999,7244.068359375,7.876855267340102
818,818,lzw-mp4-small-low-19,1.1005850171988194,20.0,1488.6494140625,72.77812999999998,0.2602161904761904,78.6062763496892,16288.5615234375,7.99258206022099
819,819,lzw-mp4-small-low-20,1.2396229845949422,12.0,2452.8623046875,44.43956,0.2498076923076923,220.95183429899708,12689.2021484375,7.479322195097816
820,820,lzw-mp4-small-low-21,1.115832279041871,21.0,1844.53515625,76.01438,0.2579168181818181,94.08307797420608,17768.724609375,7.978722585761855
821,821,lzw-mp4-small-low-22,1.1086906051694785,22.0,1607.494140625,80.13070999999998,0.264255652173913,75.9147423723689,16397.126953125,7.986787992265011
822,822,lzw-mp4-small-low-23,1.108572766332047,16.0,1322.474609375,58.34396,0.2528,89.66322804021546,13503.01171875,7.970725145683102
823,823,lzw-mp4-small-low-24,1.093312576483292,10.0,800.3525390625,38.10732,0.2599245454545454,80.80265425197054,9377.4658203125,7.968152623145421
824,824,lzw-mp4-small-low-25,1.1235562946611597,25.0,2279.142578125,88.75225999999998,0.2487315384615384,103.24314311332408,20725.330078125,7.989788820424957
825,825,lzw-mp4-small-low-26,1.0929208874736691,17.0,1189.14453125,61.58140999999999,0.2504166666666667,77.11196748376055,13986.53125,7.984668434527373
826,826,lzw-mp4-small-low-27,1.159554050398893,24.0,2876.8564453125,86.06064,0.2551,131.03978176974834,20907.4638671875,7.919135422995762
827,827,lzw-mp4-small-low-28,1.14370552115266,27.0,2886.646484375,95.21891,0.2458924999999999,123.28922220653402,22973.880859375,7.976252720386195
828,828,lzw-mp4-small-low-29,1.1384623929881776,26.0,2653.501953125,92.91218999999998,0.2548277777777778,112.0727291558777,21817.564453125,7.966909444897846
829,829,lzw-mp4-small-low-30,1.1257494468219338,25.0,2398.08984375,89.02787000000001,0.2510692307692307,107.28672166025224,21468.470703125,7.993040873101852
830,830,lzw-mp4-small-low-31,1.0989731670787295,16.0,1179.2890625,58.64932,0.2567617647058823,78.31175153824628,13094.529296875,7.971913977785265
831,831,lzw-mp4-small-low-32,1.0519886391799589,7.0,348.2509765625,27.3544,0.25,50.92430856644635,7046.8486328125,7.979839585281393
832,832,lzw-mp4-small-low-33,1.2040607451994318,18.0,2699.005859375,65.01205999999999,0.2505263157894737,165.71298795935166,15925.48828125,7.645380001029278
833,833,lzw-mp4-small-low-34,1.1217922497135846,19.0,1553.291015625,68.48963,0.2511424999999999,90.30416829136092,14306.90234375,7.948191041730662
834,834,lzw-mp4-small-low-35,1.0761636381673465,12.0,821.7294921875,44.99502999999999,0.2592307692307692,70.44947807254067,11610.7294921875,7.991176359671731
835,835,lzw-mp4-small-low-36,1.173798770577469,19.0,2424.595703125,68.46673999999999,0.2508899999999999,141.1485203924176,16375.1875,7.778281624190101
836,836,lzw-mp4-small-low-37,1.1125811496429288,7.0,769.228515625,27.37708,0.250625,112.10987293384652,7601.88671875,7.801009037470123
837,837,lzw-mp4-small-low-38,1.0779499495052134,10.0,683.9716796875,37.64699999999999,0.2506954545454545,72.47050474920333,9458.4697265625,7.966491111358777
838,838,lzw-mp4-small-low-39,1.1190743070060378,20.0,1813.8203125,72.39479,0.2561904761904762,97.79664755635685,17046.49609375,7.988950297483174
